Channel,Energy (keV),CTS,Net CR,Error
187,51.6812,66,0.005694444,0.002256731
188,51.9577,60,0.000972222,0.002151728
189,52.2342,53,-0.000694444,0.002022326
190,52.5107,67,0.005,0.002273767
191,52.7872,73,0.006388889,0.002373391
192,53.0637,61,0.005416667,0.002169565
193,53.3402,71,0.004583333,0.00234066
194,53.6167,60,-0.000138889,0.002151733
195,53.8932,79,0.008333333,0.002468996
196,54.1697,59,0.000972222,0.002133721
197,54.4462,57,0.000833333,0.002097245
198,54.7227,69,0.004305556,0.002307458
199,54.9992,38,-0.004861111,0.001712424
200,55.2757,59,-0.000555556,0.002133728
201,55.5522,57,0.002638889,0.002097237
202,55.8287,61,0.003333333,0.002169574
203,56.1052,46,-0.002638889,0.001884059
204,56.3817,53,-0.000416667,0.002022325
205,56.6582,54,0.002777778,0.002041299
206,56.9347,64,0.004444444,0.00222228
207,57.2112,62,0.002222222,0.002187291
208,57.4877,60,0.004166667,0.002151713
209,57.7642,59,0.00125,0.00213372
210,58.0407,52,-0.000555556,0.002003156
211,58.3172,48,-0.002222222,0.001924579
212,58.5937,84,0.009305556,0.002545929
213,58.8702,56,0.000972222,0.002078766
214,59.1467,62,0.005694444,0.002187275
215,59.4232,66,0.002916667,0.002256743
216,59.6997,68,0.004583333,0.002290674
217,59.9762,69,0.003194444,0.002307462
218,60.2527,66,0.000416667,0.002256754
219,60.5292,64,0.005138889,0.002222277
220,60.8057,56,-0.001944444,0.00207878
221,61.0822,63,0.004027778,0.002204852
222,61.3587,59,0.000555556,0.002133723
223,61.6352,71,0.002361111,0.002340669
224,61.9117,71,0.003194444,0.002340665
225,62.1882,63,0.001666667,0.002204862
226,62.4647,43,-0.004166667,0.001821596
227,62.7412,65,0.004305556,0.002239575
228,63.0177,65,0.001666667,0.002239587
229,63.2942,59,0.000694444,0.002133723
230,63.5707,74,0.004861111,0.002389598
231,63.8472,82,0.006944444,0.002515445
232,64.1237,90,0.008472222,0.002635292
233,64.4002,72,0.004722222,0.002357085
234,64.6767,72,0.003194444,0.002357091
235,64.9532,60,0.000277778,0.002151731
236,65.2297,72,0.001666667,0.002357098
237,65.5062,84,0.006944444,0.002545937
238,65.7827,65,0.002777778,0.002239582
239,66.0592,61,0,0.002169589
240,66.3357,51,-0.0025,0.001983811
241,66.6122,68,-0.000416667,0.002290696
242,66.8887,79,0.002083333,0.00246902
243,67.1652,60,-0.000416667,0.002151734
244,67.4417,71,-0.000416667,0.00234068
245,67.7182,79,0.002361111,0.002469019
246,67.9947,83,0.005972222,0.002530741
247,68.2712,59,0.000277778,0.002133724
248,68.5477,79,0.004166667,0.002469012
249,68.8242,67,0.001944444,0.00227378
250,69.1007,76,0.00125,0.00242169
251,69.3772,76,0.001944444,0.002421687
252,69.6537,74,0.001805556,0.00238961
253,69.9302,68,0.000555556,0.002290691
254,70.2067,81,0.002638889,0.002500077
255,70.4832,81,0.003888889,0.002500072
256,70.7597,93,0.001527778,0.002678879
257,71.0362,88,0.003472222,0.002605864
258,71.3127,83,-0.001388889,0.002530769
259,71.5892,126,0.009305556,0.003118127
260,71.8657,92,0.000972222,0.00266444
261,72.1422,110,0.002777778,0.00291345
262,72.4187,100,0.000833333,0.002777871
263,72.6952,119,0.004861111,0.003030288
264,72.9717,112,0.003055556,0.002939816
265,73.2482,130,0.007083333,0.003167242
266,73.5247,120,-0.002777778,0.003043018
267,73.8012,143,0.003333333,0.003321845
268,74.0777,135,0.004027778,0.003227586
269,74.3542,134,0.001666667,0.003215617
270,74.6307,151,0.003611111,0.003413499
271,74.9072,136,0.00375,0.003239519
272,75.1837,99,0.000972222,0.002763947
273,75.4602,128,0.004305556,0.003142793
274,75.7367,99,0.003194444,0.002763939
275,76.0132,83,-0.000138889,0.002530764
276,76.2897,91,0.004861111,0.002649905
277,76.5662,84,0.000833333,0.002545961
278,76.8427,90,0.003333333,0.002635311
279,77.1192,92,0.003888889,0.002664429
280,77.3957,74,0.003194444,0.002389605
281,77.6722,80,0.002222222,0.002484598
282,77.9487,78,0.004027778,0.002453336
283,78.2252,70,-0.000277778,0.002324137
284,78.5017,83,0.003055556,0.002530752
285,78.7782,66,-0.0025,0.002256766
286,79.0547,78,0.004722222,0.002453334
287,79.3312,65,0.000833333,0.00223959
288,79.6077,75,0.002777778,0.002405699
289,79.8842,89,0.000555556,0.002620639
290,80.1607,80,0.004583333,0.002484588
291,80.4372,77,0.002916667,0.002437563
292,80.7137,79,0.000972222,0.002469025
293,80.9902,79,0.000277778,0.002469028
294,81.2667,64,-0.002361111,0.00222231
295,81.5432,100,0.010138889,0.002777839
296,81.8197,81,0.002916667,0.002500076
297,82.0962,87,0.002777778,0.002591018
298,82.3727,96,0.002777778,0.00272174
299,82.6492,93,0.006666667,0.002678861
300,82.9257,106,0.005694444,0.002859977
301,83.2022,114,0.006527778,0.002965937
302,83.4787,91,-0.000694444,0.002649926
303,83.7552,128,0.006805556,0.003142785
304,84.0317,98,-0.003472222,0.002749967
305,84.3082,122,-0.000555556,0.003068264
306,84.5847,134,0.005138889,0.003215606
307,84.8612,123,0.005138889,0.003080795
308,85.1377,118,0.000972222,0.003017541
309,85.4142,98,0.001527778,0.00274995
310,85.6907,93,0.000138889,0.002678884
311,85.9672,87,-0.003333333,0.002591041
312,86.2437,86,-0.000277778,0.002576096
313,86.5202,112,0.003472222,0.002939814
314,86.7967,95,-0.000972222,0.00270754
315,87.0732,89,0.000277778,0.00262064
316,87.3497,87,0.001111111,0.002591024
317,87.6262,98,0.002916667,0.002749945
318,87.9027,92,0.000416667,0.002664442
319,88.1792,98,0.004722222,0.002749939
320,88.4557,97,0.003055556,0.002735878
321,88.7322,89,0.001805556,0.002620635
322,89.0087,95,0.001388889,0.002707532
323,89.2852,92,0.00375,0.00266443
324,89.5617,78,-0.000555556,0.002453354
325,89.8382,82,0.000277778,0.002515471
326,90.1147,76,-0.003472222,0.002421708
327,90.3912,88,0.002222222,0.002605869
328,90.6677,83,-0.002916667,0.002530775
329,90.9442,99,0.008333333,0.002763921
330,91.2207,87,-0.001388889,0.002591034
331,91.4972,86,0.001666667,0.002576088
332,91.7737,80,-0.002361111,0.002484615
333,92.0502,80,-0.00375,0.002484621
334,92.3267,101,0.004444444,0.002791714
335,92.6032,114,0.009027778,0.002965929
336,92.8797,94,0.001666667,0.002693243
337,93.1562,102,0.003611111,0.002805503
338,93.4327,109,0.009027778,0.002900156
339,93.7092,84,-0.00375,0.002545978
340,93.9857,102,0.005833333,0.002805495
341,94.2622,84,0.00125,0.002545959
342,94.5387,104,0.00875,0.002832857
343,94.8152,96,0.0025,0.002721741
344,95.0917,84,-0.000694444,0.002545966
345,95.3682,94,0.003472222,0.002693237
346,95.6447,94,0.003888889,0.002693235
347,95.9212,101,0.007638889,0.002791703
348,96.1977,80,-0.001527778,0.002484612
349,96.4742,83,0.000833333,0.002530761
350,96.7507,105,0.009027778,0.002846443
351,97.0272,93,0.000416667,0.002678883
352,97.3037,99,0.005138889,0.002763932
353,97.5802,104,0.004722222,0.002832871
354,97.8567,92,0.004444444,0.002664427
355,98.1332,75,-0.003888889,0.002405725
356,98.4097,91,0.00375,0.002649909
357,98.6862,90,0.002361111,0.002635314
358,98.9627,104,0.0075,0.002832861
359,99.2392,98,0.004722222,0.002749939
360,99.5157,103,0.001111111,0.002819231
361,99.7922,89,-0.000416667,0.002620643
362,100.0687,82,-0.004166667,0.002515488
363,100.3452,94,0.001111111,0.002693245
364,100.6217,102,0.007083333,0.002805491
365,100.8982,106,0.0075,0.002859971
366,101.1747,86,-0.001111111,0.002576099
367,101.4512,75,-0.001388889,0.002405715
368,101.7277,102,0.003611111,0.002805503
369,102.0042,98,0.003333333,0.002749943
370,102.2807,83,-0.001527778,0.00253077
371,102.5572,84,0.000416667,0.002545962
372,102.8337,99,0.001944444,0.002763943
373,103.1102,89,0.002777778,0.002620631
374,103.3867,94,0.000277778,0.002693248
375,103.6632,103,0.005277778,0.002819216
376,103.9397,90,-0.003333333,0.002635335
377,104.2162,93,0.002777778,0.002678875
378,104.4927,89,0.001388889,0.002620636
379,104.7692,88,0.002361111,0.002605868
380,105.0457,96,-0.000833333,0.002721753
381,105.3222,104,0.002361111,0.002832879
382,105.5987,98,0.002083333,0.002749948
383,105.8752,96,0.002083333,0.002721742
384,106.1517,96,0.000138889,0.002721749
385,106.4282,86,0.00125,0.00257609
386,106.7047,76,-0.005972222,0.002421718
387,106.9812,106,0.003055556,0.002859986
388,107.2577,115,0.008611111,0.00297891
389,107.5342,84,-0.002777778,0.002545974
390,107.8107,92,0.000277778,0.002664442
391,108.0872,110,0.002361111,0.002913451
392,108.3637,86,-0.002638889,0.002576104
393,108.6402,105,0.004027778,0.00284646
394,108.9167,85,-0.0025,0.002561083
395,109.1932,87,-0.000833333,0.002591032
396,109.4697,91,-0.000416667,0.002649925
397,109.7462,97,0.000277778,0.002735888
398,110.0227,84,-0.002777778,0.002545974
399,110.2992,93,0.000555556,0.002678883
400,110.5757,105,0.006388889,0.002846452
401,110.8522,111,0.004166667,0.002926658
402,111.1287,82,-0.004166667,0.002515488
403,111.4052,106,0.003611111,0.002859984
404,111.6817,118,0.007777778,0.003017519
405,111.9582,79,-0.004444444,0.002469046
406,112.2347,114,0.002361111,0.00296595
407,112.5112,102,-0.000833333,0.002805518
408,112.7877,105,0.003194444,0.002846463
409,113.0642,93,0.003472222,0.002678872
410,113.3407,89,-0.000416667,0.002620643
411,113.6172,117,0.006111111,0.003004711
412,113.8937,102,0.003055556,0.002805505
413,114.1702,99,0.002777778,0.00276394
414,114.4467,101,0.002222222,0.002791721
415,114.7232,99,0.0025,0.002763941
416,114.9997,103,0.004583333,0.002819219
417,115.2762,96,0.001527778,0.002721744
418,115.5527,104,0.006388889,0.002832865
419,115.8292,106,0.0025,0.002859988
420,116.1057,87,0.002083333,0.002591021
421,116.3822,100,0.0025,0.002777866
422,116.6587,106,0.001527778,0.002859991
423,116.9352,106,0.004166667,0.002859983
424,117.2117,106,0.003194444,0.002859986
425,117.4882,93,0,0.002678885
426,117.7647,98,-0.002083333,0.002749962
427,118.0412,122,0.007361111,0.003068239
428,118.3177,118,0.006944444,0.003017522
429,118.5942,87,0,0.002591029
430,118.8707,99,-0.001805556,0.002763956
431,119.1472,89,-0.00125,0.002620646
432,119.4237,108,0.005277778,0.002886834
433,119.7002,102,0.001388889,0.002805511
434,119.9767,95,-0.000277778,0.002707538
435,120.2532,98,0.002777778,0.002749945
436,120.5297,104,0.003611111,0.002832875
437,120.8062,109,0.000555556,0.002900184
438,121.0827,96,0.000972222,0.002721746
439,121.3592,99,0.002222222,0.002763942
440,121.6357,91,-0.001527778,0.002649929
441,121.9122,106,0.004583333,0.002859981
442,122.1887,105,0.005416667,0.002846456
443,122.4652,104,0.000694444,0.002832885
444,122.7417,88,-0.007361111,0.002605904
445,123.0182,103,0.001805556,0.002819228
446,123.2947,94,-0.000416667,0.00269325
447,123.5712,100,0.002083333,0.002777867
448,123.8477,96,0.000138889,0.002721749
449,124.1242,97,-0.003055556,0.0027359
450,124.4007,108,0.002361111,0.002886844
451,124.6772,105,0.001111111,0.00284647
452,124.9537,118,0.002777778,0.003017535
453,125.2302,92,-0.00125,0.002664448
454,125.5067,116,0.009861111,0.00299183
455,125.7832,111,0.004583333,0.002926657
456,126.0597,96,-0.000277778,0.002721751
457,126.3362,105,0.003472222,0.002846462
458,126.6127,105,0.003888889,0.002846461
459,126.8892,97,0.003055556,0.002735878
460,127.1657,97,0.003472222,0.002735877
461,127.4422,112,0.002916667,0.002939816
462,127.7187,90,-0.000555556,0.002635325
463,127.9952,105,0.006666667,0.002846451
464,128.2717,91,0.001944444,0.002649916
465,128.5482,104,0.005833333,0.002832867
466,128.8247,90,-0.001805556,0.002635329
467,129.1012,96,0.00375,0.002721736
468,129.3777,116,0.005972222,0.002991843
469,129.6542,96,-0.0025,0.002721759
470,129.9307,104,0.004305556,0.002832872
471,130.2072,103,0.00125,0.00281923
472,130.4837,107,0.003611111,0.002873443
473,130.7602,102,0.0025,0.002805507
474,131.0367,102,0.002638889,0.002805506
475,131.3132,106,0.003888889,0.002859983
476,131.5897,111,0.005972222,0.002926652
477,131.8662,90,0.002083333,0.002635315
478,132.1427,106,0.003611111,0.002859984
479,132.4192,80,0.000833333,0.002484603
480,132.6957,99,0.000972222,0.002763947
481,132.9722,99,0.0025,0.002763941
482,133.2487,100,0.003055556,0.002777864
483,133.5252,94,-0.000416667,0.00269325
484,133.8017,114,0.006388889,0.002965937
485,134.0782,99,0.002083333,0.002763943
486,134.3547,106,0.003194444,0.002859986
487,134.6312,100,0.003194444,0.002777863
488,134.9077,111,0.004861111,0.002926656
489,135.1842,103,0.005277778,0.002819216
490,135.4607,89,-0.001111111,0.002620645
491,135.7372,109,0.005138889,0.002900169
492,136.0137,87,0.000138889,0.002591028
493,136.2902,83,-0.002083333,0.002530772
494,136.5667,108,0.005833333,0.002886832
495,136.8432,92,-0.000694444,0.002664446
496,137.1197,100,0.002916667,0.002777864
497,137.3962,91,-0.000833333,0.002649926
498,137.6727,105,0.006666667,0.002846451
499,137.9492,87,-0.00375,0.002591043
500,138.2257,95,0.000833333,0.002707534
501,138.5022,93,-0.001944444,0.002678892
502,138.7787,106,0.002777778,0.002859987
503,139.0552,102,0.003611111,0.002805503
504,139.3317,98,-0.001111111,0.002749959
505,139.6082,84,-0.002916667,0.002545975
506,139.8847,94,0.000833333,0.002693246
507,140.1612,94,0.001388889,0.002693244
508,140.4377,105,0.002083333,0.002846467
509,140.7142,102,0.004583333,0.0028055
510,140.9907,102,0.001111111,0.002805512
511,141.2672,90,0.000833333,0.00263532
512,141.5437,100,0.0025,0.002777866
513,141.8202,99,0.000416667,0.002763949
514,142.0967,122,0.01125,0.003068227
515,142.3732,99,0.004305556,0.002763935
516,142.6497,88,-0.000833333,0.00260588
517,142.9262,88,-0.001944444,0.002605884
518,143.2027,76,-0.004583333,0.002421713
519,143.4792,108,0.004583333,0.002886836
520,143.7557,93,0.000972222,0.002678881
521,144.0322,98,0.00625,0.002749933
522,144.3087,98,0.003055556,0.002749944
523,144.5852,80,-0.000972222,0.00248461
524,144.8617,98,0.001944444,0.002749948
525,145.1382,106,0.005,0.00285998
526,145.4147,92,0.00125,0.002664439
527,145.6912,102,0.003055556,0.002805505
528,145.9677,97,0.007222222,0.002735863
529,146.2442,100,0.001388889,0.002777869
530,146.5207,96,0.002638889,0.00272174
531,146.7972,99,0.000833333,0.002763947
532,147.0737,89,0.001527778,0.002620636
533,147.3502,89,-0.000694444,0.002620644
534,147.6267,92,0.001111111,0.002664439
535,147.9032,101,0.004861111,0.002791712
536,148.1797,106,0.007638889,0.002859971
537,148.4562,97,0.000833333,0.002735886
538,148.7327,98,0.0025,0.002749946
539,149.0092,90,0.002361111,0.002635314
540,149.2857,113,0.007916667,0.002952895
541,149.5622,97,0.002222222,0.002735881
542,149.8387,99,0.004305556,0.002763935
543,150.1152,96,0.000972222,0.002721746
544,150.3917,81,0.001805556,0.00250008
545,150.6682,95,0.001944444,0.00270753
546,150.9447,86,0.001111111,0.00257609
547,151.2212,94,0.0025,0.00269324
548,151.4977,107,0.004027778,0.002873442
549,151.7742,91,0.001944444,0.002649916
550,152.0507,95,0.005833333,0.002707516
551,152.3272,108,0.00625,0.002886831
552,152.6037,80,-0.001666667,0.002484613
553,152.8802,89,0.002222222,0.002620633
554,153.1567,95,0,0.002707537
555,153.4332,78,-0.004861111,0.002453371
556,153.7097,100,0.005138889,0.002777856
557,153.9862,75,0.000416667,0.002405708
558,154.2627,102,0.006666667,0.002805493
559,154.5392,84,-0.000416667,0.002545965
560,154.8157,80,-0.002916667,0.002484618
561,155.0922,85,0.002638889,0.002561064
562,155.3687,102,0.007361111,0.00280549
563,155.6452,86,-0.000277778,0.002576096
564,155.9217,83,0.003055556,0.002530752
565,156.1982,95,0.005416667,0.002707518
566,156.4747,91,0.001805556,0.002649917
567,156.7512,101,0.004305556,0.002791714
568,157.0277,83,0.003194444,0.002530752
569,157.3042,66,-0.004583333,0.002256775
570,157.5807,93,0.003611111,0.002678872
571,157.8572,100,0.006666667,0.002777851
572,158.1337,96,0.006111111,0.002721728
573,158.4102,84,0.001111111,0.00254596
574,158.6867,86,0.000138889,0.002576094
575,158.9632,93,0.002222222,0.002678877
576,159.2397,100,0.004305556,0.002777859
577,159.5162,101,0.007638889,0.002791703
578,159.7927,96,0.002777778,0.00272174
579,160.0692,87,0.002083333,0.002591021
580,160.3457,98,0.006111111,0.002749934
581,160.6222,83,0.001388889,0.002530759
582,160.8987,82,0.000277778,0.002515471
583,161.1752,80,0.002361111,0.002484597
584,161.4517,102,0.008472222,0.002805486
585,161.7282,98,0.002916667,0.002749945
586,162.0047,102,0.005833333,0.002805495
587,162.2812,90,0.000555556,0.002635321
588,162.5577,86,-0.000277778,0.002576096
589,162.8342,105,0.00875,0.002846444
590,163.1107,93,0.003472222,0.002678872
591,163.3872,86,-0.000972222,0.002576098
592,163.6637,95,0.005694444,0.002707517
593,163.9402,78,-0.001666667,0.002453359
594,164.2167,74,-0.002916667,0.00238963
595,164.4932,96,0.005,0.002721732
596,164.7697,107,0.008611111,0.002873427
597,165.0462,85,0.003194444,0.002561061
598,165.3227,80,-0.000416667,0.002484608
599,165.5992,86,0.001388889,0.002576089
600,165.8757,91,0.000833333,0.00264992
601,166.1522,86,0.001388889,0.002576089
602,166.4287,87,0.005,0.00259101
603,166.7052,73,0.001388889,0.002373411
604,166.9817,78,-0.000416667,0.002453354
605,167.2582,82,0.000416667,0.002515471
606,167.5347,86,0.001944444,0.002576087
607,167.8112,92,0.005694444,0.002664423
608,168.0877,79,-0.000138889,0.002469029
609,168.3642,91,0.002638889,0.002649914
610,168.6407,83,-0.001388889,0.002530769
611,168.9172,83,0.002083333,0.002530756
612,169.1937,87,0.003472222,0.002591016
613,169.4702,90,0.004444444,0.002635307
614,169.7467,87,0.000694444,0.002591026
615,170.0232,80,0.002083333,0.002484598
616,170.2997,91,0.004861111,0.002649905
617,170.5762,84,0.001805556,0.002545957
618,170.8527,83,0.001944444,0.002530756
619,171.1292,86,0.000833333,0.002576091
620,171.4057,94,0.004166667,0.002693234
621,171.6822,84,0.005972222,0.002545941
622,171.9587,75,-0.001527778,0.002405716
623,172.2352,76,-0.000555556,0.002421697
624,172.5117,78,0.002916667,0.002453341
625,172.7882,70,0.000555556,0.002324134
626,173.0647,76,0.002361111,0.002421685
627,173.3412,85,0.001111111,0.002561069
628,173.6177,68,-0.000972222,0.002290698
629,173.8942,76,0.004027778,0.002421679
630,174.1707,87,0.001111111,0.002591024
631,174.4472,87,-0.000555556,0.002591031
632,174.7237,80,0.000972222,0.002484602
633,175.0002,76,-0.000972222,0.002421698
634,175.2767,75,0.000972222,0.002405706
635,175.5532,68,-0.001944444,0.002290702
636,175.8297,82,0.002916667,0.002515461
637,176.1062,92,0.004583333,0.002664427
638,176.3827,77,0.001944444,0.002437567
639,176.6592,104,0.010138889,0.002832852
640,176.9357,85,0.005,0.002561055
641,177.2122,73,-0.000694444,0.00237342
642,177.4887,82,0.005,0.002515453
643,177.7652,89,0.003472222,0.002620629
644,178.0417,66,-0.000416667,0.002256757
645,178.3182,82,0.003194444,0.00251546
646,178.5947,78,0.002083333,0.002453344
647,178.8712,73,-0.000138889,0.002373417
648,179.1477,81,0.004861111,0.002500068
649,179.4242,78,-0.001527778,0.002453358
650,179.7007,88,0.006944444,0.002605851
651,179.9772,71,-0.001944444,0.002340686
652,180.2537,77,0.002083333,0.002437566
653,180.5302,66,-0.003611111,0.002256771
654,180.8067,83,0.00375,0.00253075
655,181.0832,85,0.001805556,0.002561067
656,181.3597,99,0.009027778,0.002763918
657,181.6362,91,0.002222222,0.002649915
658,181.9127,74,0.000138889,0.002389617
659,182.1892,76,0.002222222,0.002421686
660,182.4657,92,0.006666667,0.002664419
661,182.7422,83,0.002916667,0.002530753
662,183.0187,90,0.0075,0.002635295
663,183.2952,75,0.000277778,0.002405709
664,183.5717,77,0.004166667,0.002437558
665,183.8482,70,0.000972222,0.002324132
666,184.1247,72,-0.004166667,0.002357121
667,184.4012,84,0.003888889,0.002545949
668,184.6777,85,0.006805556,0.002561048
669,184.9542,65,-0.001944444,0.002239602
670,185.2307,84,-0.000833333,0.002545967
671,185.5072,89,0.006111111,0.002620619
672,185.7837,80,0.003888889,0.002484591
673,186.0602,98,0.0025,0.002749946
674,186.3367,93,0.004305556,0.002678869
675,186.6132,73,-0.001666667,0.002373424
